Topsmiths Limited,13955927
UK Tower Infrastructure Limited,13955990
Brown & Brown (Europe) Holdco Limited,13956051
Scanbio UK Midco Limited,13956199
Monza Topco Limited,13956227
CLC Utility Holdings Limited,13956743
Inframobility UK Bidco Limited,13957417
Gatestock East Midlands Limited,13957723
Ashworth Integrated Solutions Limited,13962207
Joara Limited,13962385
Leep Utilities Investco Limited,13962414
LSREF7 Wild Cat UK Holdings Limited,13964406
Plate Newco 3 Limited,13965170
Footco 37 Limited,13965382
Cura Terrae Topco Limited,13966403
Arthur Foodstores Limited,13966522
Third Wish Productions Limited,13970855
OWL Films Limited,13971241
Toothless Productions Limited,13971358
Ardour World Holdings Limited,13972081
Brand K Holdings Ltd,13974101
Blis Holdco Limited,13974159
Alcid Investments Holdings Limited,13974197
Hudgell Group Ltd,13974467
M & D Care Operations Limited,13974689
MJMK Group Limited,13975528
Improveasy (Eco) Ltd,13976663
Gear Holdco Limited,13976710
Specialist People Services Group Limited,13977720
Squarepoint Services International Limited,13979999
Dune Topco Limited,13980172
Alloy Wire Holding 2022 Limited,13981435
PB Holdings (St Albans) Limited,13983618
Pittshanger Holdco Ltd,13984507
Boreal Industrial EU Master Holdco Limited,13984838
Mangrove Holdings Ltd,13984869
Bluebell Cars Topco Limited,13984897
Drug Development Solutions Limited,13985205
Together Asset Backed Securitisation 2022‑CRE‑1 Plc,13985216
Valencia Energy Limited,13986474
Hamsard 3669 Limited,13986629
Project Bowdon Topco Limited,13986644
Luppiter Consortium Limited,13987234
TC UK Topco Limited,13987637
Lending Stream Finance Limited,13987640
Luppiter Bidco Limited,13987703
Carlow Ltd,13987947
Carlton Packaging Holdings Ltd,13988772
Castell 2022‑1 Plc,13992254
Stowell Holdings Limited,13992632
Holdings4u Ltd,13993897
MOBC Holdings Limited,13993957
Cooper Parry Group Holdings Limited,13994155
Gipfel Electrical Holdings Limited,13996201
Symphonyai Netreveal UK Limited,13996538
6DG Topco Limited,13997347
Burgan Family Holdings Limited,13997741
Project Manhattan Topco Limited,13998204
Brightwell Capital Limited,13998339
Focus Cloud Group Limited,13999551
Delancey Investment Advisory Services Limited,13999953
Coombes Group Limited,14000180
TAG Support Services Limited,14000846
Marine Services Top Co Limited,14001260
Talon Topco Limited,14001659
East Suffolk Services Limited,14001825
Octopus Group Holdings Ltd,14002583
Livgreen Futures Holdings Ltd,14003444
Kazyon Limited,14003556
Fenwick 1882 Limited,14003722
The Skills Network (TSN) Group Limited,14006392
Shinemark UK Limited,14009216
Turing Midco 1 Limited,14009674
Knovia Group Limited,14009940
Fleetguard UK Limited,14010278
Duncan Funding 2022‑1 Plc,14010572
We Refuel Ltd,14011937
Cooper Parry Advisory Limited,14012064
Rowan Holdings 2022 Limited,14014469
Project Thunder Bidco Limited,14014716
Bond Helicopters Limited,14015918
Bedford Consultancy Services Topco Limited,14016996
WBduk Sport Services Ltd,14017604
Damson Madder Limited,14017609
Bedford Consultancy Services Midco Limited,14018859
Orlen LNG Trading Limited,14019739
Orlen LNG Shipping Limited,14019750
Auburn 15 Plc,14022326
Elemental Squared Limited,14025263
I & D Cahill Ltd,14026488
Bright Ventures Education Group Limited,14026579
Crossco (1462) Limited,14027344
LSTC Holdings Ltd,14029141
OCL Vision Group Ltd,14029293
Basilic Fly Studio UK Private Limited,14029594
Car Planet Trading Limited,14029619
Bavarian Sky UK 5 Plc,14032087
GIA Surveyors Ltd,14032506
Hairz 2 U Limited,14032525
Jade‑Aden Ltd,14034775
P P Hotel Housekeeping London Ltd,14035923
Nordie 2 Limited,14036646
BTE Group Holdings Limited,14039552
Project Pearl Holdco Limited,14041889
Steel Midco 1 Limited,14042658
Investment Company 24 Bidco Limited,14042855
Whitaker And Leach Holdings Limited,14043117
Sitecrete Limited,14044548
Tripledot Group Holdings Limited,14045521
Evo Sec Funding 22 Ltd,14047070
Acclaim Contracts Holding Limited,14047192
Allied Gold Holdings Limited,14047637
Project Impetus Topco Limited,14047788
Parkmore Point RMBS 2022‑1 Plc,14048295
Afentra (Angola) Ltd,14048343
Claytonkemp Holdings Limited,14051840
Keigar Holdings Limited,14052283
CDE Entertainment Ltd,14053837
TTG Global Solutions Group Limited,14056999
Diamond Transmission Partners Hornsea Two (Holdings) Limited,14059339
Diamond Transmission Partners Hornsea Two Limited,14059418
JMMT Holdings Limited,14059594
Moorgarth Group Holdings Limited,14059706
Rabbie's Group Holdings Limited,14060160
Chelsea Green Topco Limited,14060428
Candleford Investments Ltd,14060933
Sleek Group Limited,14061552
Chelsea Green Midco Limited,14061918
M & M Supplies UK Holdings Limited,14062330
Forcia Holdings (2022) Limited,14063512
Pergwm Holdings Limited,14065573
Plaspipes Holding Limited,14065611
Lee Investments Holdings Limited,14066099
Great British Railways Transition Team Limited,14066335
Redcompass Labs Limited,14066509
Avantulo S.A Limited,14067976
CVW SPV Limited,14068291
Stratton Hawksmoor 2022‑1 Plc,14069133
Swansea Services Ltd,14071468
Tampa 123 Limited,14071900
Chesterfield Poultry Holdings Limited,14073169
Trimech UK Holdings Limited,14073181
Everfield UK Ltd,14073232
Neptune Ew Midco Limited,14073455
22 Holdco Limited,14075518
Project Thunder Topco Limited,14075985
Vesta Topco Limited,14076120
Inspirit Carrey Topco Limited,14076249
Forest Midco 1 Limited,14076280
Discovery Software Holdings Pledgeco Limited,14076357
Bride Lane Holdings Ltd,14077287
PBM Holdings Limited,14077294
TCS UK Productions 10 Limited,14077942
TCS UK Productions 9 Limited,14077946
Woodland Group Holdings Limited,14078193
Cold Latam Limited,14078460
TD Bidco Limited,14078495
Honey Monster Limited,14078507
Galliford Try Asset Intelligence Limited,14078740
Climber Topco Limited,14078910
UKP LDN Holdings Limited,14080822
Taylor Woodrow Infrastructure Limited,14081596
Frixos Group Ltd,14081700
Geapp UK Limited,14082021
Celestra Holdings Limited,14082612
Hops Hill No.2 Plc,14082791
Shield Engineering Group Holdings Limited,14083835
Courtyard Services Limited,14084281
SPM Group Midlands Limited,14084442
Pneuma Group Limited,14085329
Hamsard 3678 Limited,14085747
IAE‑1 Topco 4 Ltd,14085778
Mopane Securities Plc,14087675
Massey Wilcox (Holdings) Ltd,14087982
Crown Oil Holdings Limited,14088107
Walleye Capital (UK) Limited,14088131
Masthaven Finance Group Limited,14088677
Cove Communities WH UK Holdco Limited,14089254
Rainforest Topco Limited,14089934
Wheeler Watts Holdings Limited,14091877
SCC Power Parent Limited,14093857
Genesis Steel (Omagh) Limited,14094731
Canterbury Finance No.5 Plc,14095662
J Marr Holdings Limited,14096666
Seaway 7 Treasury Limited,14096735
Firefly Mobility Media UK Limited,14098909
Crawfords Group Holdings Ltd,14099623
Unifi Holdings UK Ltd,14099636
Tower Trading Group Holdings Limited,14099792
Navantia UK Ltd,14100400
Triagg Group Holdings Limited,14100875
Starlinks Global Limited,14101069
Legal & General Science And Tech (Holdings) Limited,14101108
R.J. Wilkinson Holdings Limited,14101176
Keys Group Limited,14101282
Cathexis UK Holdings IV Limited,14102251
Wren (Holdings) Limited,14102971
Ital Holdings Management Limited,14103279
Jwaneng Holding Ltd,14103656
Chester Wool Holdings Ltd,14104212
Braeriach Holdings Ltd,14105705
HRtSvc Ltd,14105817
Elvis Communications Limited,14105998
MHP Group Limited,14106014
Aramis Topco Limited,14106372
Lebara Mobile Germany Limited,14106733
Slingsby Securities Ltd,14107915
TP Global Operations Limited,14109189
Hubrx Holdings Limited,14109411
Project Como Topco Limited,14110223
SMRS Group Limited,14110235
ARK UP1 Limited,14111586
OCS Group Topco Limited,14111894
OCS Parco Limited,14112511
Transform UK Consulting Limited,14112512
OCS Group Holdings Limited,14112592
Airscream 313 Holdings Limited,14112647
FIHL (UK) Services Limited,14112953
Lysander Group Limited,14116146
Leo Lynch Engineering Services (UK) Limited,14117907
K.T.C. (Edibles) Holdco Limited,14120546
Phey Topco Limited,14121907
RHD UK Productions Limited,14122993
Sealaska Services International Holdings Limited,14123777
Wessex Industrial Holdings Limited,14123855
Hka Group Holdings Limited,14123954
Arini Capital Management Limited,14124097
Arauco Wood Limited,14124110
Phey Bidco Limited,14124587
Colcap Financial Overseas Holdings Limited,14125382
Go‑Ahead Investment Topco Limited,14125532
3173 Topco Limited,14127812
Tacklestore Holdings Limited,14127868
Twin Bridges 2022‑2 Plc,14127873
Colcap Financial UK Limited,14127877
Emerald UK Holdco Limited,14128050
Halliwell Care Holding Limited,14128512
Access Self Storage (3) Limited,14128688
Atom Holdco Plc,14129045
Konexus Agri Limited,14129414
Redactive Media Group (Holdings) Limited,14130389
Red Bull Advanced Services Limited,14130589
Macula Buyer Limited,14130957
Red Bull Powertrains 2026 Limited,14131067
Delta Topco Limited,14131782
Borr Ran (UK) Limited,14131920
Pet UK1 Limited,14132005
Schenk UK Holding Ltd,14132861
Rahims Me Limited,14132922
Fortitude Shipping Limited,14132962
Suttons International Holdings Limited,14133130
Chinese Maritime Transport (UK) Limited,14133469
Rahims Aw Limited,14133581
Kings Owen (Derbyshire) Ltd,14133676
Killer INK Holdco Limited,14133712
Kantar Media Audiences Limited,14133982
Engage Bidco Limited,14134266
Likewize Device Protection UK Limited,14134370
Amari Metals Engineering Group Limited,14134425
T3i Holdings Ltd,14135762
Chartway Cleanco Limited,14137250
Wilton & Bain Group Holdings Limited,14137256
Citra Development Company (No.1) Limited,14137837
Merrigan & Doherty Holdings Limited,14139915
Together Asset Backed Securitisation 2022‑1ST1 Plc,14141831
Asan Holdings Ltd,14143515
CK Technology Holdings I Limited,14144168
Shaw Pipeline Services UK Limited,14145921
Aira Home UK Ltd,14146166
Audio Network Finance Limited,14146852
Audio Network Rights Limited,14147084
Thalia Services Limited,14147406
Bradley Ultra Topco Limited,14149333
Hercules Technologies Topco Limited,14150592
Versatile Equipment Holdings Limited,14150988
Shawston Group Limited,14151561
Plenitude Consulting Group Holdings Limited,14154684
Pearce Global Holdings Limited,14154886
HPGS NE Plot D Opco Limited,14154889
Deltatre Bidco Limited,14157769
Deltatre Topco Limited,14157785
Isola SME UK Limited,14158478
Solar Holdings Topco Limited,14159105
Meditera Medical Limited,14159443
Solar Holdings Bidco Limited,14161246
Nicklin Capital Ltd,14162346
Carmignac UK Ltd,14162894
Fullwood Services Limited,14163167
Exotec Logistics UK Ltd,14163587
Fuji Topco Limited,14168670
Eucalyptus Mortgages 2022 Limited,14169627
AEPEP III REIT Limited,14169647
Sycamore Reitco Limited,14171789
Biffa Holdco Limited,14171811
Seko Logistics EU Group Ltd,14171830
Engage Pikco Limited,14171847
Seaport Topco Limited,14171962
Moto Investco Limited,14172083
Posteros Limited,14172391
IMS Euro Group Ltd,14173296
E F Weaving (Holdings) Limited,14173392
Boldyn Networks Global Limited,14173786
Waythrough Support Services Limited,14174303
Myee Limited,14174350
Pelp UK Limited,14174474
Huyton Asphalt Management Limited,14174575
International Wire Industries Limited,14174602
Oat Topco Limited,14175008
Aurelius Iv UK Acquico One Limited,14175920
United Agents Limited,14176774
Gast Midco Limited,14177081
Fina Holdings Limited,14177980
Boldyn Networks Group Limited,14178038
Ronly Gida UK Limited,14178236
Hallas Holdings Limited,14178616
PGSA Holdings Limited,14179494
Prologis UK 46 Limited,14179801
Avantis Education Group Limited,14180081
E G Lewis Group Industrial Services Ltd,14183375
Canis Topco Limited,14183896
TXP Holdco Limited,14184022
Acroud Media Ltd,14184155
CPD Group Holdings Limited,14185441
Amalfi Midco Limited,14185820
TXP Group Limited,14185824
Amalfi Cleanco Limited,14185950
Plaza Topco Limited,14187756
H&M Distribution Group Limited,14188445
Trac Holdings Limited,14189489
Continuum Advisory Partners Limited,14189636
Otto Group Holdings Limited,14189860
Steer Group Limited,14190329
Derby County (THE Rams) Limited,14190771
Nyetimber Finco Limited,14191592
Dalaj Topco Limited,14192923
Anwen Holdings Limited,14194473
A2K Holdings Limited,14194489
Complete Investments Group Ltd,14194503
Atomos Investments Holdings Limited,14194507
Helm Holdings Limited,14194772
Green Beverages Group Plc,14194868
SRS8 Limited,14195638
Window Ware Limited,14196745
Absolute Collagen Group Limited,14198102
Alpha Midco 1 Limited,14198257
Harbour Healthcare Group Ltd,14199213
Harbour Healthcare Holdings Ltd,14199715
KM Business Information Holdings Ltd,14200740
Moderna Biotech Manufacturing UK Ltd,14200882
Moderna Biotech Distributor UK Ltd,14200885
50 Fenchurch Devco Limited,14201007
Aq Crossover Holdings Ltd,14201470
Hcuk Auto Funding 2022‑1 Limited,14202395
Fis3 Topco Limited,14203558
Masdar UK Development Company Limited,14204093
Workdry International Topco Limited,14206023
Glenhawk Funding 2 Limited,14206083
Banoze Ltd,14206236
Mana Opco Limited,14206426
Future Topco Limited,14206489
Magnavale Easton Ltd,14206505
Flint UK Technology Services Limited,14208234
Civic Plus Limited,14208271
Care Dorset Holding Limited,14208349
Brookfield Asset Manager (UK) Holdco Limited,14208395
Future Midco 2 Limited,14208539
Ea Group Holdings Ltd,14208843
M&A Matting UK Ltd,14211686
Gen Construction Group Limited,14212483
Santorini (Topco) Limited,14212811
Walnut Newco Limited,14213157
Kanesbury Care Holdings Limited,14215331
Kas No.16 Limited,14216299
Juniper Topco Limited,14217398
Fleet Group Holdings Limited,14217729
Seashell Topco Limited,14218403
Ah UK Pvt. Ltd,14218852
AWR Automotive UK Limited,14219136
Nlighten UK Ltd,14219520
OHS Holdings Limited,14221107
Nantstream Limited,14221255
Hangar Holdco Limited,14221260
Brett Group Holdings Limited,14221700
Futurelife (UK) Bidco Limited,14222127
Brass No.11 Plc,14222359
Ori Lincs Holdings Ltd,14222724
RCT 1 Holdings Limited,14223824
Bridgegate Funding Plc,14223931
RCT 1 Limited,14223937
Flintshire Schools Holdings Limited,14225778
Flintshire Schools Limited,14226164
Welford Healthcare MC Ltd,14227741
Power Newco Limited,14227920
Pe Blossom Holding II Limited,14228546
Topspec Topco Limited,14229951
Eldapoint Industries Limited,14230209
First Healthcare Holdings Limited,14230886
Parfum Francis Kurkdjian Limited,14231531
Iae2 Holdco 1 Limited,14231749
Zorin Avenue Lendco 5 Limited,14232582
Heltor Group Limited,14232997
Onyx Capital Group Limited,14234006
Efab Industrial Solutions Ltd,14235050
Barolo Finco Limited,14235102
Brush Group Limited,14235315
Vantage Data Centers United Kingdom (Opco) Limited,14236061
JML Holdco Ltd,14236520
Blazers Group Limited,14236559
Team UK Solutions Limited,14236616
TSK Electronica Y Electricidad UK Limited,14236875
Olympus UK Midco Limited,14237552
Project Signal UK Topco Limited,14237857
Bruntwood AV3 Holdings Limited,14239458
Bruntwood MTL Limited,14239851
Rygor Auto Group Limited,14240330
Crestsky Limited,14242501
Redsand Property Limited,14242615
Nbim Nerva UK Limited,14243688
Exchequer Contracts Ltd,14243728
Buxton Lime Limited,14245883
Darke & Taylor Group Limited,14246254
JHSF UK Limited,14246595
ISS Labour Group (Holdings) Limited,14247079
Supermarket Income Investments UK (Midco7) Limited,14247494
Connected Care Holdings Limited,14247664
Lotus Topco Limited,14247671
Autumn Topco Limited,14248079
Wellstopco Limited,14248252
Enpure Limited,14248537
Autumn Group Limited,14248714
Pe California Holding Limited,14249838
Surface Design Solutions Ltd,14251043
Efs Global Holdings Ltd,14251187
Ternay Holdings Limited,14252804
Opal JVCO Limited,14253354
Calderys Holding Limited,14253707
Clearbank Group Holdings Limited,14254435
Demeter Midco Limited,14256594
Infinity UK Borrower 1 Limited,14256697
Ori JV Holdings 5 Limited,14256820
Sumer Group Holdings Limited,14256975
Mississippi Lime UK Limited,14259143
Mediclinic Holdings Limited,14259315
Hind Holdings (Newcastle Upon Tyne) Limited,14259404
Selba Ventures Ltd,14259422
Fintern Holdings Ltd,14259516
Nero Finco Plc,14259567
Biocon Biologics UK Plc,14259834
Newline Group Services Limited,14260292
Ag Assetco Limited,14261723
Swordfish Holdco Limited,14263792
WRP Holdco Ltd,14264912
T20 Pioneer Midco Limited,14266834
Danieli Group Limited,14267100
Greenfast Limited,14267557
Dukes Education Holdings Ltd,14268725
Stonebond Properties (Manchester) Limited,14269290
Grainger Motor Group Ltd,14269419
Global Airline Catering & Retail Invest Limited,14270126
Aurelius Iv UK Acquico Five Limited,14272752
Aurelius Iv UK Acquico Six Limited,14272755
Conservatory Outlet Holdings Limited,14273073
Deploy Recruitment Group Limited,14275746
Carp Topco Limited,14275905
T J Morris Group Limited,14276776
ITD Global Topco Limited,14278093
Koala Care Holdings Limited,14279329
Aurora Lighting UK Limited,14279450
I3capital Ltd,14279468
Lanebrook Mortgage Transaction 2022‑1 Plc,14279649
Snowy Topco Limited,14280001
Planet Education Networks Ltd,14282467
HH‑Powertest UK Acquisition Ltd,14282849
Ynwa Midco 2 Limited,14283322
Altitude Aviation Group Ltd,14283401
Frank Acquisition One Limited,14284915
Prime Trading Group (UK) Ltd,14285561
The Recruitment Group Limited,14286040
Tic Holdco Limited,14286093
PDS Design & Build Holdings Limited,14286313
Tic Bidco Limited,14286398
Convergix Intermediate UK Holdings Limited,14286457
Solo International Holdings Ltd,14286539
Project Ardent Bidco Limited,14287080
Ready Mix Holdings Limited,14287209
SMN Ventures Ltd,14287507
Magm Asset Solutions Ltd,14288495
77 Holdings Limited,14289199
Pal International Holdings Limited,14290031
ABG‑TB Topco (UK) Limited,14290188
Inspirit Tulip Topco Limited,14290558
Klarna Financial Services UK Limited,14290857
Argenx UK Ltd,14291093
Walker Modular Holdings Limited,14291464
Mars Global Acquisition Topco Limited,14291553
Frank Acquisition Four Limited,14291666
Macquarie Aviation Finance UK Limited,14293099
Ptarmigan Media Group Limited,14293681
Asimi Funding Limited,14293887
Nameco (No. 1380) Limited,14296255
Nameco (No. 1377) Limited,14296261
Temple Quay No.1 Plc,14298829
CFP Energy Group Ltd,14299169
Balyasny International (Holdings) Limited,14299432
Holland Group Holdings Limited,14299651
MB Holdco Ltd,14300958
Wai Global Holdings UK Limited,14301158
Mountfitchet Group Limited,14301223
Eit Tosp Propco Limited,14301859
Project Numbers Topco Limited,14303870
FCL Holdco Ltd,14303982
Lebara Holding Limited,14304790
ACP Lending 3 Limited,14306187
Albany Bidco Limited,14307832
Little Island Productions (Wots3) Limited,14309022
Star Receivables Limited,14310989
Birds Bakery Holdings Ltd,14311109
Marigold Care Homes Ltd,14313047
Caterleisure Group Limited,14314684
Hedin Automotive Ltd,14315266
Dr Baling Wire Holdings Ltd,14315407
Hayfin Opal 2020 (A) Ukco 1 Limited,14315943
Hayfin Opal 2020 (A) Ukco 2 Limited,14316126
Hedin Automotive London Ltd,14316359
Holdco (1377) Limited,14317271
Bulero Productions Ltd,14318122
Sigma Topco Limited,14318208
Fields Bidco Limited,14318645
Pelf UK Limited,14320005
Berry UK Containers Limited,14320304
Accora Holdings Ltd,14320306
Avantis Group Investments Holdco Ltd,14322729
New Nicholsons Limited,14327391
The Positive Change Group Limited,14327942
Tekion UK Limited,14329429
Dolly Holdco Limited,14330255
Csesr Holdings Limited,14332057
AMR Performance Group Limited,14332934
Whistler UK Bidco Limited,14333270
Hadrian Productions UK Limited,14333292
Handel Group Limited,14333330
Corinthian CM Limited,14334884
Nameco (No. 1385) Limited,14335672
Nameco (No. 1387) Limited,14335797
Nameco (No. 1386) Limited,14335867
Plutus Topco Limited,14336294
John Ayling Group Limited,14337287
M7 Real Estate Ltd,14340285
Perkinelmer Aes (UK) Limited,14342456
Primeflight UK Ltd,14342927
Irca Manufacturing UK Limited,14342969
Citadel Securities Europe Services Limited,14346588
Vertigis Group Holdings Limited,14346811
Tuv Rheinland Industrial Services Limited,14348288
Nlighten UK Topco Limited,14348462
Oeg Energy Group Limited,14351100
Kobalt Music Group Intermediate Limited,14351120
Balyasny International Ltd,14351329
THC Group Holdings Ltd,14351498
Urbanbubble Holdings Ltd,14354234
Infraxmedia (Holdings) Ltd,14354660
Ultra Sonar Systems Limited,14355663
Newable Partnership Limited,14356119
Curtiss‑Wright Wimborne Limited,14356290
The Office Group Limited,14356301
Synergy Retail Support Holdings Limited,14356355
Bridgebank Group Limited,14356840
Ultra PCS Limited,14356908
XTRA Logistics Holdings Limited,14357469
Ultra Cyber Limited,14357615
Debcore Limited,14358319
Narrow Aisle Group Topco Limited,14360682
Keystream Holdings Limited,14360759
Pantaleon Sugar Holdings Limited,14361034
Journey UK Bidco Limited,14361823
Aegean Bidco Limited,14361992
Pmes I Limited,14362178
Raa Group Holdings Ltd,14362900
Ultra I&C Limited,14365288
Veincentre Group Ltd,14365578
FPF Group Limited,14366183
Impact Field Marketing Group Limited,14369122
Mimi & Marble Holdings Limited,14369867
Belevi Group Ltd,14370007
Hanasofia Limited,14370258
Pcarbon Topco Limited,14370324
HRT Research UK Ltd,14372075
Ec Electronics Group Limited,14373120
One Investment Management Group UK Ltd,14373773
Postmaster Productions Limited,14376322
RWD Group Ltd,14376737
Bid Iii Europe (UK) Limited,14376974
Squarepoint Services UK Limited,14377445
Eagle Football Holdings Limited,14379286
Elstree Funding No.3 Plc,14379431
Econ Engineering Group Limited,14380655
Project Velocity Topco Limited,14381241
Dopano Group Holdings Limited,14381878
Twin Bridges 2022‑3 Plc,14382413
DJH Topco Limited,14383563
Antenore Topco Limited,14383866
Metro Bank Holdings Plc,14387040
Serbus Group Limited,14387453
Dar Global Plc,14388348
Ecospill Group Holdings Limited,14388352
Amcomri Group Plc,14390325
QCS Group Holdings Limited,14391560
Size Group London Ltd,14392486
Hollingsworth Group Ltd,14392588
Lebara Mobile Netherlands Limited,14395483
Lebara Mobile Denmark Limited,14395485
Zoom FF SPV Limited,14396120
Octopus Energy Retail 2022 Limited,14396192
Black Knight Football Club UK Limited,14396637
Polaris International Holdings Limited,14396977
S E A Transport Holdings Limited,14397689
Maplesfs Service Company (UK) Limited,14400199
Novo Group Holdco Ltd,14401108
Fluence Energy UK Limited,14401806
Showmax Africa Holdings Limited,14402312
Heraeus Medical UK Ltd,14402538
Pavillion Mortgages 2022‑1 Plc,14402887
Ultra Electronics Cems Limited,14403185
T20 Ultimo Holdco Limited,14404972
FCS Corporation Limited,14411027
Chemonics Group UK Limited,14411359
LCVR Holdings Ltd,14412174
Mollart Management Company Limited,14413563
Tanqueray Holdco Limited,14414162
Big Fish Group Holdings Limited,14414295
Yellow (SPC) Topco Limited,14415281
Octopus Energy Operations Limited,14415312
Solve Everything Productions UK Limited,14416983
Stream 123 Limited,14417998
Spill Midco 1 Limited,14419359
Mixdar Invest Ltd,14419510
JTM Midlands Limited,14419813
KCR International Limited,14420577
Briarwood Janes Holdings & Co Ltd,14422475
Agri Feed Holdings Limited,14422581
J A Brooks Holdings Ltd,14422752
JLT UK Acquisition Limited,14423081
Momenta Finance Limited,14423247
Longfox Limited,14423604
Evident Group Limited,14424029
Driver Midco Limited,14426146
Driver Bidco Limited,14426496
Accelerate Topco Limited,14427110
Benbow Steels Group Limited,14428329
Clockface Holdings Limited,14428974
G & H Group Of Companies (Holdings) Limited,14429334
Wselp Master Ltd,14430145
Credit Reporting Agency (Holdco) Limited,14431041
Chas Berger Holdings Limited,14433942
Clover UK Topco Limited,14434723
Tom Martin Metal Holdings 2022 Limited,14434741
Stately Productions Ltd,14434758
Hail Leo UK Productions Limited,14434923
Mad Leo UK Productions Limited,14434930
Taoide Holdings Limited,14435578
Shawbrook Mortgage Funding 2022‑1 Plc,14437944
Richmond Street Productions UK Limited,14440992
Pharmacy Plus Health Limited,14443321
Energy Transition Holdings Ltd,14443869
Ice Topco Limited,14444404
Ice Midco Limited,14444626
Valley Provincial Holdings Ltd,14445198
TP Holdings Co. Ltd,14446625
Algebris Investments Holdings Ltd,14446878
Algebris Investments Group Ltd,14447007
Basel UK Acquisition Co. Limited,14447650
Sterling Services Holdings Limited,14448991
Hermitage 2023 Plc,14449678
Lcae Group Limited,14451715
Fxify Solutions Limited,14451720
Scrub Daddy Europe Ltd,14452000
Family First Topco Limited,14452930
Thea Topco Limited,14453390
Hunter Douglas Holdings Limited,14453520
Jota Holdings Limited,14453594
Tate Recruitment Limited,14455039
A&B Engineering Mep Limited,14455715
CT Baker Group Limited,14456891
Tolia Bidco Limited,14458691
Viamaster Holdings Ltd,14459460
Venn Newco Limited,14460308
Jilc Limited,14460932
Thornley Leisure Parks Limited,14460973
Superbet Services Ltd,14461182
LR Bereavement Holdings Limited,14462585
Zepz Technology Services Limited,14462618
Fernham Homes Group Limited,14463190
V World Holdings Limited,14463758
UKSS Holdings Limited,14465645
Thyssen Schachtbau (UK) Ltd,14466274
Ruby Topco Limited,14467134
Klarna Group Plc,14467769
Cimcorp UK Ltd,14468489
Acorn PG Holdings Limited,14468908
Turners (Holdings) Limited,14468957
WFS UK Finance Limited,14472396
Liberis Europe Fin Co Limited,14472598
AFG 2022 Limited,14473410
Grunenthal Meds Holdco Ltd,14473663
Alia Amce Super Topco Limited,14473717
John Nicholls Management Limited,14473815
Simkiss Group (SCS) Limited,14474174
Polaris Autoliners Limited,14474916
Lithium Hangar Holdco Limited,14476245
SSCP Testing Topco Limited,14476340
Whaleco UK Limited,14476358
Raylo Holdings Limited,14477387
Lincoln International Holdco UK Limited,14477390
EPMS Holdings Limited,14477500
LP HCS Limited,14477534
Aker Technology Services Limited,14477566
Riverside Motors Leeds Limited,14478450
Confluence Viewpoint Topco Limited,14478872
Ilex Capital Services Limited,14479037
Swarco Smart Charging Ltd,14479077
A & B Glass Group Limited,14479988
Deatach Limited,14482581
Valley Bidco Limited,14482719
Whitworth Midco Plc,14482792
Chaplin Acquisitions UK Limited,14485884
Inspirit Pine Topco Limited,14486198
Tanners Wines (Holdings) Limited,14486879
Juno Group Limited,14486916
Majar Holdco Limited,14486945
Basinghall Properties 1 Limited,14488139
ALS Dental Laboratories Group Limited,14488389
BTU Holdings Limited,14488416
Highadmit Building Services Holdings Ltd,14488563
Penny Petroleum (GB) Limited,14489035
Kistos Holdings Plc,14490676
HML Ventures Ltd,14491911
CDS Newmarket Ltd,14493212
Primax Inversiones (UK) Limited,14493257
TPC Group Limited,14493595
Weststone Group Ltd,14493668
Goodmere Holdings Ltd,14494975
Tower Mint Holdings Limited,14495788
Bugshan British Company Limited,14497868
Tysers Retail Limited,14498765
Lace Topco Limited,14499418
Underwood Meat (Topco) Limited,14501044
Vanquish Bidco Limited,14502301
The Harborough Hare Limited,14504304
GP Chariot Topco Limited,14504649
Merak UK Holdings Limited,14506197
Clinisupplies Group Limited,14506446
Directed Voices Limited,14506738
Merz Aesthetics UK Limited,14506945
CHP Investments 2 Limited,14509638
Geek Miracle(UK) Limited,14511594
Compliance Group Holdings Limited,14512637
AS International Holdings Limited,14512837
Connop & Son Holdings Limited,14513098
Covcityco Ltd,14513443
Afo Topco Limited,14513484
Fintern Finance Coz3 Ltd,14514821
Reef Creative Group Ltd,14515129
Shin Topco Limited,14515822
Horus Midco Limited,14516143
Shin Bidco Limited,14516615
GSE Group Limited,14517121
Thompson Holdings Blackpool Limited,14518018
Ultimate Aviation Group UK Ltd,14518256
Supergroup Performance Ltd,14518776
Septinuary Holdco Limited,14518816
Tait Mena Holdings Limited,14518845
Septinuary Topco Limited,14519151
Cow Corner Investments (No.6) Limited,14519184
Roost Opco 3 Limited,14519252
Roost Opco 2 Limited,14519273
Seen Group Limited,14520927
Septinuary Midco 2 Limited,14521094
Cercis Limited,14521244
OX Tools Global Holdings Ltd,14523132
Project Sutton Bidco Limited,14524553
Marshal Topco Limited,14525348
Salboy Midco Limited,14525541
Iae2 Holdco 2 Limited,14525624
RSS Global Limited,14526152
Acorn Velindre Limited,14526572
Allium UK Holding Limited,14526815
Mangrove Group Ltd,14526956
Nick Brookes Group Limited,14527249
MBCC Construction Chemicals Limited,14527636
FSM International Holdings Limited,14529352
Siva Group Holdings Limited,14529817
Anaplan UK Holdings Limited,14531688
Crocs UK Fin Co Limited,14532810
Dale Services Group Limited,14533460
Nasmyth Group Limited,14534809
YL VI Limited,14535084
Capestone Farms Limited,14535283
